impd,spp,trt,period,age,cmgrp
JWSL,Redear Sunfish,exp,pre,3,200
JWSL,Redear Sunfish,exp,pre,3,200
JWSL,Redear Sunfish,exp,pre,3,200
JWSL,Redear Sunfish,exp,pre,3,200
JWSL,Redear Sunfish,exp,pre,5,200
JWSL,Redear Sunfish,exp,pre,5,200
JWSL,Redear Sunfish,exp,pre,5,210
JWSL,Redear Sunfish,exp,pre,5,210
JWSL,Redear Sunfish,exp,pre,5,210
JWSL,Redear Sunfish,exp,pre,5,210
JWSL,Redear Sunfish,exp,pre,5,220
JWSL,Redear Sunfish,exp,pre,5,220
JWSL,Redear Sunfish,exp,pre,0,50
JWSL,Redear Sunfish,exp,pre,0,60
JWSL,Redear Sunfish,exp,pre,1,70
JWSL,Redear Sunfish,exp,pre,1,80
JWSL,Redear Sunfish,exp,pre,1,80
JWSL,Redear Sunfish,exp,pre,1,80
JWSL,Redear Sunfish,exp,pre,1,80
JWSL,Redear Sunfish,exp,pre,1,80
JWSL,Redear Sunfish,exp,pre,1,90
JWSL,Redear Sunfish,exp,pre,1,90
JWSL,Redear Sunfish,exp,pre,1,90
JWSL,Redear Sunfish,exp,pre,1,90
JWSL,Redear Sunfish,exp,pre,1,90
JWSL,Redear Sunfish,exp,pre,1,100
JWSL,Redear Sunfish,exp,pre,2,100
JWSL,Redear Sunfish,exp,pre,2,110
JWSL,Redear Sunfish,exp,pre,2,110
JWSL,Redear Sunfish,exp,pre,2,110
JWSL,Redear Sunfish,exp,pre,2,110
JWSL,Redear Sunfish,exp,pre,2,110
JWSL,Redear Sunfish,exp,pre,2,120
JWSL,Redear Sunfish,exp,pre,2,120
JWSL,Redear Sunfish,exp,pre,2,120
JWSL,Redear Sunfish,exp,pre,2,120
JWSL,Redear Sunfish,exp,pre,2,120
JWSL,Redear Sunfish,exp,pre,2,120
JWSL,Redear Sunfish,exp,pre,2,120
JWSL,Redear Sunfish,exp,pre,2,130
JWSL,Redear Sunfish,exp,pre,2,130
JWSL,Redear Sunfish,exp,pre,2,130
JWSL,Redear Sunfish,exp,pre,2,130
JWSL,Redear Sunfish,exp,pre,2,130
JWSL,Redear Sunfish,exp,pre,2,140
JWSL,Redear Sunfish,exp,pre,2,140
JWSL,Redear Sunfish,exp,pre,2,160
JWSL,Redear Sunfish,exp,pre,3,140
JWSL,Redear Sunfish,exp,pre,3,140
JWSL,Redear Sunfish,exp,pre,3,140
JWSL,Redear Sunfish,exp,pre,3,140
JWSL,Redear Sunfish,exp,pre,3,150
JWSL,Redear Sunfish,exp,pre,3,150
JWSL,Redear Sunfish,exp,pre,3,150
JWSL,Redear Sunfish,exp,pre,3,150
JWSL,Redear Sunfish,exp,pre,3,150
JWSL,Redear Sunfish,exp,pre,3,160
JWSL,Redear Sunfish,exp,pre,3,160
JWSL,Redear Sunfish,exp,pre,3,160
JWSL,Redear Sunfish,exp,pre,3,160
JWSL,Redear Sunfish,exp,pre,3,160
JWSL,Redear Sunfish,exp,pre,3,160
JWSL,Redear Sunfish,exp,pre,3,170
JWSL,Redear Sunfish,exp,pre,3,170
JWSL,Redear Sunfish,exp,pre,3,170
JWSL,Redear Sunfish,exp,pre,3,170
JWSL,Redear Sunfish,exp,pre,3,180
JWSL,Redear Sunfish,exp,pre,3,180
JWSL,Redear Sunfish,exp,pre,3,180
JWSL,Redear Sunfish,exp,pre,3,180
JWSL,Redear Sunfish,exp,pre,3,180
JWSL,Redear Sunfish,exp,pre,3,190
JWSL,Redear Sunfish,exp,pre,3,190
JWSL,Redear Sunfish,exp,pre,3,200
JWSL,Redear Sunfish,exp,pre,4,160
JWSL,Redear Sunfish,exp,pre,4,190
JWSL,Redear Sunfish,exp,pre,5,210
JWSL,Redear Sunfish,exp,pre,5,210
JWSL,Redear Sunfish,exp,pre,5,210
JWSL,Redear Sunfish,exp,pre,5,220
JWSL,Redear Sunfish,exp,pre,5,220
LXLX,Redear Sunfish,exp,pre,1,140
LXLX,Redear Sunfish,exp,pre,2,170
LXLX,Redear Sunfish,exp,pre,3,210
LXLX,Redear Sunfish,exp,pre,1,130
LXLX,Redear Sunfish,exp,pre,1,130
LXLX,Redear Sunfish,exp,pre,1,130
LXLX,Redear Sunfish,exp,pre,1,140
LXLX,Redear Sunfish,exp,pre,1,140
LXLX,Redear Sunfish,exp,pre,1,140
LXLX,Redear Sunfish,exp,pre,1,140
LXLX,Redear Sunfish,exp,pre,1,140
LXLX,Redear Sunfish,exp,pre,2,190
LXLX,Redear Sunfish,exp,pre,3,190
LXLX,Redear Sunfish,exp,pre,3,190
LXLX,Redear Sunfish,exp,pre,3,200
LXLX,Redear Sunfish,exp,pre,7,250
MISL,Redear Sunfish,exp,pre,3,140
MISL,Redear Sunfish,exp,pre,1,130
MISL,Redear Sunfish,exp,pre,3,150
MISL,Redear Sunfish,exp,pre,1,150
MISL,Redear Sunfish,exp,pre,4,160
MISL,Redear Sunfish,exp,pre,4,160
MISL,Redear Sunfish,exp,pre,4,160
MISL,Redear Sunfish,exp,pre,4,160
MISL,Redear Sunfish,exp,pre,4,160
MISL,Redear Sunfish,exp,pre,4,160
MISL,Redear Sunfish,exp,pre,4,160
MISL,Redear Sunfish,exp,pre,4,160
MISL,Redear Sunfish,exp,pre,4,170
MISL,Redear Sunfish,exp,pre,4,170
MISL,Redear Sunfish,exp,pre,4,170
MISL,Redear Sunfish,exp,pre,5,180
MISL,Redear Sunfish,exp,pre,0,60
MISL,Redear Sunfish,exp,pre,0,80
MISL,Redear Sunfish,exp,pre,1,120
MISL,Redear Sunfish,exp,pre,1,130
MISL,Redear Sunfish,exp,pre,1,150
MISL,Redear Sunfish,exp,pre,1,150
MISL,Redear Sunfish,exp,pre,1,150
MISL,Redear Sunfish,exp,pre,3,150
MISL,Redear Sunfish,exp,pre,4,160
MISL,Redear Sunfish,exp,pre,4,160
MISL,Redear Sunfish,exp,pre,4,160
MISL,Redear Sunfish,exp,pre,4,160
MISL,Redear Sunfish,exp,pre,4,170
MISL,Redear Sunfish,exp,pre,4,170
MISL,Redear Sunfish,exp,pre,4,170
MISL,Redear Sunfish,exp,pre,4,170
MISL,Redear Sunfish,exp,pre,4,170
MISL,Redear Sunfish,exp,pre,4,180
MISL,Redear Sunfish,exp,pre,4,180
MISL,Redear Sunfish,exp,pre,4,180
MISL,Redear Sunfish,exp,pre,4,180
MISL,Redear Sunfish,exp,pre,4,180
MISL,Redear Sunfish,exp,pre,5,160
MISL,Redear Sunfish,exp,pre,5,190
PTSB,Redear Sunfish,exp,pre,1,80
PTSB,Redear Sunfish,exp,pre,1,100
PTSB,Redear Sunfish,exp,pre,1,100
PTSB,Redear Sunfish,exp,pre,1,110
PTSB,Redear Sunfish,exp,pre,1,110
PTSB,Redear Sunfish,exp,pre,2,120
PTSB,Redear Sunfish,exp,pre,2,130
PTSB,Redear Sunfish,exp,pre,2,130
PTSB,Redear Sunfish,exp,pre,2,140
PTSB,Redear Sunfish,exp,pre,2,140
PTSB,Redear Sunfish,exp,pre,2,150
PTSB,Redear Sunfish,exp,pre,2,150
PTSB,Redear Sunfish,exp,pre,2,150
PTSB,Redear Sunfish,exp,pre,2,190
PTSB,Redear Sunfish,exp,pre,2,200
PTSB,Redear Sunfish,exp,pre,3,90
PTSB,Redear Sunfish,exp,pre,3,150
PTSB,Redear Sunfish,exp,pre,3,160
PTSB,Redear Sunfish,exp,pre,3,170
PTSB,Redear Sunfish,exp,pre,3,180
PTSB,Redear Sunfish,exp,pre,3,180
PTSB,Redear Sunfish,exp,pre,3,180
PTSB,Redear Sunfish,exp,pre,3,190
PTSB,Redear Sunfish,exp,pre,4,170
ZPCB,Redear Sunfish,con,pre,2,120
ZPCB,Redear Sunfish,con,pre,1,120
ZPCB,Redear Sunfish,con,pre,1,120
ZPCB,Redear Sunfish,con,pre,2,140
ZPCB,Redear Sunfish,con,pre,2,140
ZPCB,Redear Sunfish,con,pre,2,140
ZPCB,Redear Sunfish,con,pre,2,140
ZPCB,Redear Sunfish,con,pre,2,150
ZPCB,Redear Sunfish,con,pre,2,150
ZPCB,Redear Sunfish,con,pre,2,150
ZPCB,Redear Sunfish,con,pre,0,50
ZPCB,Redear Sunfish,con,pre,0,50
ZPCB,Redear Sunfish,con,pre,0,50
ZPCB,Redear Sunfish,con,pre,0,50
ZPCB,Redear Sunfish,con,pre,1,80
ZPCB,Redear Sunfish,con,pre,1,80
ZPCB,Redear Sunfish,con,pre,1,80
ZPCB,Redear Sunfish,con,pre,1,80
ZPCB,Redear Sunfish,con,pre,1,80
ZPCB,Redear Sunfish,con,pre,1,80
ZPCB,Redear Sunfish,con,pre,1,80
ZPCB,Redear Sunfish,con,pre,1,80
ZPCB,Redear Sunfish,con,pre,1,80
ZPCB,Redear Sunfish,con,pre,1,80
ZPCB,Redear Sunfish,con,pre,1,80
ZPCB,Redear Sunfish,con,pre,1,80
ZPCB,Redear Sunfish,con,pre,1,80
ZPCB,Redear Sunfish,con,pre,1,90
ZPCB,Redear Sunfish,con,pre,1,90
ZPCB,Redear Sunfish,con,pre,1,90
ZPCB,Redear Sunfish,con,pre,1,90
ZPCB,Redear Sunfish,con,pre,1,90
ZPCB,Redear Sunfish,con,pre,1,90
ZPCB,Redear Sunfish,con,pre,1,90
ZPCB,Redear Sunfish,con,pre,1,90
ZPCB,Redear Sunfish,con,pre,1,90
ZPCB,Redear Sunfish,con,pre,1,100
ZPCB,Redear Sunfish,con,pre,1,100
ZPCB,Redear Sunfish,con,pre,1,120
ZPCB,Redear Sunfish,con,pre,2,130
ZPCB,Redear Sunfish,con,pre,1,140
ZPCB,Redear Sunfish,con,pre,2,140
ZPCB,Redear Sunfish,con,pre,0,50
ZPCB,Redear Sunfish,con,pre,0,50
ZPCB,Redear Sunfish,con,pre,0,50
ZPCB,Redear Sunfish,con,pre,0,50
ZPCB,Redear Sunfish,con,pre,1,70
ZPCB,Redear Sunfish,con,pre,1,70
ZPCB,Redear Sunfish,con,pre,1,70
ZPCB,Redear Sunfish,con,pre,1,80
ZPCB,Redear Sunfish,con,pre,1,80
ZPCB,Redear Sunfish,con,pre,1,80
ZPCB,Redear Sunfish,con,pre,1,90
ZPCB,Redear Sunfish,con,pre,1,90
ZPCB,Redear Sunfish,con,pre,1,90
ZPCB,Redear Sunfish,con,pre,1,90
ZPCB,Redear Sunfish,con,pre,1,90
ZPCB,Redear Sunfish,con,pre,1,90
ZPCB,Redear Sunfish,con,pre,1,100
ZPCB,Redear Sunfish,con,pre,1,100
ZPCB,Redear Sunfish,con,pre,1,100
ZPCB,Redear Sunfish,con,pre,1,110
ZPCB,Redear Sunfish,con,pre,1,110
ZPCB,Redear Sunfish,con,pre,1,110
ZPCB,Redear Sunfish,con,pre,1,110
ZPCB,Redear Sunfish,con,pre,1,130
ZPCB,Redear Sunfish,con,pre,2,100
ZPCB,Redear Sunfish,con,pre,2,130
ZPCB,Redear Sunfish,con,pre,2,140
ZPCB,Redear Sunfish,con,pre,3,80
JWSL,Redear Sunfish,exp,post,7,230
JWSL,Redear Sunfish,exp,post,7,220
JWSL,Redear Sunfish,exp,post,7,220
JWSL,Redear Sunfish,exp,post,6,220
JWSL,Redear Sunfish,exp,post,7,220
JWSL,Redear Sunfish,exp,post,6,220
JWSL,Redear Sunfish,exp,post,7,220
JWSL,Redear Sunfish,exp,post,7,210
JWSL,Redear Sunfish,exp,post,7,210
JWSL,Redear Sunfish,exp,post,6,210
JWSL,Redear Sunfish,exp,post,6,210
JWSL,Redear Sunfish,exp,post,6,210
JWSL,Redear Sunfish,exp,post,6,210
JWSL,Redear Sunfish,exp,post,7,210
JWSL,Redear Sunfish,exp,post,6,210
JWSL,Redear Sunfish,exp,post,7,210
JWSL,Redear Sunfish,exp,post,6,210
JWSL,Redear Sunfish,exp,post,6,210
JWSL,Redear Sunfish,exp,post,6,210
JWSL,Redear Sunfish,exp,post,6,210
JWSL,Redear Sunfish,exp,post,6,200
JWSL,Redear Sunfish,exp,post,4,200
JWSL,Redear Sunfish,exp,post,4,190
JWSL,Redear Sunfish,exp,post,1,150
JWSL,Redear Sunfish,exp,post,1,140
JWSL,Redear Sunfish,exp,post,1,140
JWSL,Redear Sunfish,exp,post,1,130
JWSL,Redear Sunfish,exp,post,1,130
JWSL,Redear Sunfish,exp,post,1,130
JWSL,Redear Sunfish,exp,post,1,130
JWSL,Redear Sunfish,exp,post,1,130
JWSL,Redear Sunfish,exp,post,1,130
JWSL,Redear Sunfish,exp,post,1,130
JWSL,Redear Sunfish,exp,post,1,130
JWSL,Redear Sunfish,exp,post,1,130
JWSL,Redear Sunfish,exp,post,1,130
JWSL,Redear Sunfish,exp,post,1,120
JWSL,Redear Sunfish,exp,post,1,120
JWSL,Redear Sunfish,exp,post,1,120
JWSL,Redear Sunfish,exp,post,1,120
JWSL,Redear Sunfish,exp,post,1,120
JWSL,Redear Sunfish,exp,post,1,120
JWSL,Redear Sunfish,exp,post,1,120
JWSL,Redear Sunfish,exp,post,1,120
JWSL,Redear Sunfish,exp,post,1,120
JWSL,Redear Sunfish,exp,post,1,120
JWSL,Redear Sunfish,exp,post,1,120
JWSL,Redear Sunfish,exp,post,2,80
JWSL,Redear Sunfish,exp,post,0,70
JWSL,Redear Sunfish,exp,post,0,70
JWSL,Redear Sunfish,exp,post,0,60
JWSL,Redear Sunfish,exp,post,0,60
JWSL,Redear Sunfish,exp,post,0,60
JWSL,Redear Sunfish,exp,post,0,60
JWSL,Redear Sunfish,exp,post,0,60
JWSL,Redear Sunfish,exp,post,0,60
JWSL,Redear Sunfish,exp,post,0,50
JWSL,Redear Sunfish,exp,post,1,180
JWSL,Redear Sunfish,exp,post,1,140
JWSL,Redear Sunfish,exp,post,1,140
JWSL,Redear Sunfish,exp,post,1,140
JWSL,Redear Sunfish,exp,post,1,140
JWSL,Redear Sunfish,exp,post,1,140
JWSL,Redear Sunfish,exp,post,1,140
JWSL,Redear Sunfish,exp,post,1,140
JWSL,Redear Sunfish,exp,post,1,130
JWSL,Redear Sunfish,exp,post,1,130
JWSL,Redear Sunfish,exp,post,1,130
JWSL,Redear Sunfish,exp,post,1,120
JWSL,Redear Sunfish,exp,post,1,120
JWSL,Redear Sunfish,exp,post,1,120
JWSL,Redear Sunfish,exp,post,1,120
JWSL,Redear Sunfish,exp,post,1,120
JWSL,Redear Sunfish,exp,post,1,120
JWSL,Redear Sunfish,exp,post,1,120
JWSL,Redear Sunfish,exp,post,1,120
JWSL,Redear Sunfish,exp,post,1,110
JWSL,Redear Sunfish,exp,post,1,110
JWSL,Redear Sunfish,exp,post,1,110
JWSL,Redear Sunfish,exp,post,1,110
JWSL,Redear Sunfish,exp,post,1,110
JWSL,Redear Sunfish,exp,post,1,100
JWSL,Redear Sunfish,exp,post,2,110
JWSL,Redear Sunfish,exp,post,3,190
JWSL,Redear Sunfish,exp,post,3,190
JWSL,Redear Sunfish,exp,post,3,180
JWSL,Redear Sunfish,exp,post,4,200
JWSL,Redear Sunfish,exp,post,4,200
JWSL,Redear Sunfish,exp,post,4,190
JWSL,Redear Sunfish,exp,post,4,190
JWSL,Redear Sunfish,exp,post,4,190
JWSL,Redear Sunfish,exp,post,5,200
JWSL,Redear Sunfish,exp,post,5,200
JWSL,Redear Sunfish,exp,post,5,200
JWSL,Redear Sunfish,exp,post,6,230
JWSL,Redear Sunfish,exp,post,6,220
JWSL,Redear Sunfish,exp,post,6,220
JWSL,Redear Sunfish,exp,post,6,210
JWSL,Redear Sunfish,exp,post,6,210
JWSL,Redear Sunfish,exp,post,6,200
JWSL,Redear Sunfish,exp,post,6,200
JWSL,Redear Sunfish,exp,post,7,220
JWSL,Redear Sunfish,exp,post,7,220
JWSL,Redear Sunfish,exp,post,7,220
JWSL,Redear Sunfish,exp,post,7,220
JWSL,Redear Sunfish,exp,post,7,220
LXLX,Redear Sunfish,exp,post,1,100
LXLX,Redear Sunfish,exp,post,1,70
LXLX,Redear Sunfish,exp,post,1,100
LXLX,Redear Sunfish,exp,post,1,110
LXLX,Redear Sunfish,exp,post,2,130
LXLX,Redear Sunfish,exp,post,3,170
LXLX,Redear Sunfish,exp,post,4,170
LXLX,Redear Sunfish,exp,post,4,170
LXLX,Redear Sunfish,exp,post,4,180
LXLX,Redear Sunfish,exp,post,4,190
LXLX,Redear Sunfish,exp,post,4,190
LXLX,Redear Sunfish,exp,post,6,230
MISL,Redear Sunfish,exp,post,1,170
MISL,Redear Sunfish,exp,post,1,160
MISL,Redear Sunfish,exp,post,0,90
MISL,Redear Sunfish,exp,post,1,150
MISL,Redear Sunfish,exp,post,1,150
MISL,Redear Sunfish,exp,post,1,150
MISL,Redear Sunfish,exp,post,5,180
PTSB,Redear Sunfish,exp,post,2,110
PTSB,Redear Sunfish,exp,post,2,120
PTSB,Redear Sunfish,exp,post,2,110
PTSB,Redear Sunfish,exp,post,2,110
PTSB,Redear Sunfish,exp,post,2,110
PTSB,Redear Sunfish,exp,post,2,110
PTSB,Redear Sunfish,exp,post,3,170
PTSB,Redear Sunfish,exp,post,1,70
PTSB,Redear Sunfish,exp,post,2,110
PTSB,Redear Sunfish,exp,post,2,110
PTSB,Redear Sunfish,exp,post,1,70
PTSB,Redear Sunfish,exp,post,1,60
PTSB,Redear Sunfish,exp,post,1,60
PTSB,Redear Sunfish,exp,post,1,70
PTSB,Redear Sunfish,exp,post,1,70
PTSB,Redear Sunfish,exp,post,1,70
PTSB,Redear Sunfish,exp,post,1,70
PTSB,Redear Sunfish,exp,post,1,80
PTSB,Redear Sunfish,exp,post,1,60
PTSB,Redear Sunfish,exp,post,1,80
PTSB,Redear Sunfish,exp,post,1,70
PTSB,Redear Sunfish,exp,post,1,70
PTSB,Redear Sunfish,exp,post,1,70
PTSB,Redear Sunfish,exp,post,1,60
PTSB,Redear Sunfish,exp,post,1,60
PTSB,Redear Sunfish,exp,post,1,60
PTSB,Redear Sunfish,exp,post,2,110
PTSB,Redear Sunfish,exp,post,2,100
PTSB,Redear Sunfish,exp,post,2,100
PTSB,Redear Sunfish,exp,post,2,120
PTSB,Redear Sunfish,exp,post,2,130
PTSB,Redear Sunfish,exp,post,2,140
PTSB,Redear Sunfish,exp,post,2,160
PTSB,Redear Sunfish,exp,post,2,110
PTSB,Redear Sunfish,exp,post,2,140
PTSB,Redear Sunfish,exp,post,2,120
PTSB,Redear Sunfish,exp,post,2,110
PTSB,Redear Sunfish,exp,post,2,180
PTSB,Redear Sunfish,exp,post,2,110
PTSB,Redear Sunfish,exp,post,2,110
PTSB,Redear Sunfish,exp,post,2,100
PTSB,Redear Sunfish,exp,post,2,100
PTSB,Redear Sunfish,exp,post,2,130
PTSB,Redear Sunfish,exp,post,2,140
PTSB,Redear Sunfish,exp,post,2,100
PTSB,Redear Sunfish,exp,post,2,110
PTSB,Redear Sunfish,exp,post,2,120
PTSB,Redear Sunfish,exp,post,2,100
PTSB,Redear Sunfish,exp,post,3,150
PTSB,Redear Sunfish,exp,post,3,140
PTSB,Redear Sunfish,exp,post,3,140
PTSB,Redear Sunfish,exp,post,3,150
PTSB,Redear Sunfish,exp,post,3,200
PTSB,Redear Sunfish,exp,post,3,160
PTSB,Redear Sunfish,exp,post,3,150
PTSB,Redear Sunfish,exp,post,3,170
PTSB,Redear Sunfish,exp,post,3,140
PTSB,Redear Sunfish,exp,post,3,160
PTSB,Redear Sunfish,exp,post,3,150
PTSB,Redear Sunfish,exp,post,3,160
PTSB,Redear Sunfish,exp,post,3,190
PTSB,Redear Sunfish,exp,post,3,150
PTSB,Redear Sunfish,exp,post,4,200
PTSB,Redear Sunfish,exp,post,4,160
PTSB,Redear Sunfish,exp,post,5,180
ZPCB,Redear Sunfish,con,post,0,80
ZPCB,Redear Sunfish,con,post,0,80
ZPCB,Redear Sunfish,con,post,0,80
ZPCB,Redear Sunfish,con,post,3,250
ZPCB,Redear Sunfish,con,post,2,210
ZPCB,Redear Sunfish,con,post,0,80
ZPCB,Redear Sunfish,con,post,0,70
ZPCB,Redear Sunfish,con,post,0,70
ZPCB,Redear Sunfish,con,post,0,70
ZPCB,Redear Sunfish,con,post,0,70
ZPCB,Redear Sunfish,con,post,0,70
ZPCB,Redear Sunfish,con,post,0,70
ZPCB,Redear Sunfish,con,post,0,80
ZPCB,Redear Sunfish,con,post,0,80
ZPCB,Redear Sunfish,con,post,0,60
ZPCB,Redear Sunfish,con,post,0,80
ZPCB,Redear Sunfish,con,post,1,170
ZPCB,Redear Sunfish,con,post,1,160
ZPCB,Redear Sunfish,con,post,2,200
ZPCB,Redear Sunfish,con,post,2,200
ZPCB,Redear Sunfish,con,post,2,210
ZPCB,Redear Sunfish,con,post,2,220
ZPCB,Redear Sunfish,con,post,2,200
ZPCB,Redear Sunfish,con,post,2,210
ZPCB,Redear Sunfish,con,post,3,250
ZPCB,Redear Sunfish,con,post,3,240
